ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
GS,1999-07-29,65.5,65.5,64.5,65.0,646000.0,0.0,1.0,54.513759627182,54.513759627182,53.681488487836,54.097624057509,646000.0
GS,1999-07-30,65.0,65.0,63.63,64.31,629600.0,0.0,1.0,54.097624057509,54.097624057509,52.957412596605,53.52335697136,629600.0
GS,1999-08-02,64.25,64.56,62.38,62.81,566400.0,0.0,1.0,53.473420702999,53.731424756197,51.917073672422,52.274950262341,566400.0
GS,1999-08-03,62.81,62.81,60.75,60.81,837700.0,0.0,1.0,52.274950262341,52.274950262341,50.560471715287,50.610407983648,837700.0
GS,1999-08-04,60.56,61.5,60.0,60.0,1281600.0,0.0,1.0,50.402340198812,51.184675069797,49.936268360778,49.936268360778,1281600.0
GS,1999-08-05,59.81,60.0,57.81,59.25,1539900.0,0.0,1.0,49.778136844302,49.936268360778,48.113594565609,49.312065006268,1539900.0
GS,1999-08-06,58.94,58.94,56.0,56.25,1308500.0,0.0,1.0,49.054060953071,49.054060953071,46.607183803392,46.815251588229,1308500.0
GS,1999-08-09,56.5,57.5,55.81,55.81,1347500.0,0.0,1.0,47.023319373066,47.855590512412,46.449052286917,46.449052286917,1347500.0
GS,1999-08-10,56.25,57.19,55.19,57.0,1817400.0,0.12,1.0,46.913810012625,47.697791904392,46.029745326165,47.53932747946,1817400.0
GS,1999-08-11,57.88,61.56,57.44,61.5,1369200.0,0.0,1.0,48.27326797388,51.342473677817,47.90629772667,51.29243228047,1369200.0
GS,1999-08-12,61.44,62.19,60.56,60.69,832800.0,0.0,1.0,51.242390883123,51.867908349958,50.508450388704,50.616873416288,832800.0
GS,1999-08-13,62.44,63.25,62.06,63.13,557400.0,0.0,1.0,52.076414172237,52.751973036419,51.759485322374,52.651890241725,557400.0
GS,1999-08-16,63.0,63.0,60.88,62.88,762600.0,0.0,1.0,52.54346721414,52.54346721414,50.77533784122,52.443384419447,762600.0
GS,1999-08-17,63.25,64.5,62.63,63.0,936900.0,0.0,1.0,52.751973036419,53.79450214781,52.234878597168,52.54346721414,936900.0
GS,1999-08-18,63.0,63.0,61.06,62.31,819300.0,0.0,1.0,52.54346721414,52.54346721414,50.92546203326,51.967991144652,819300.0
GS,1999-08-19,61.63,62.5,60.81,61.69,624600.0,0.0,1.0,51.400855308055,52.126455569584,50.716956210982,51.450896705402,624600.0
GS,1999-08-20,61.81,143.0,61.63,62.44,439600.0,0.0,1.0,51.550979500095,119.26533034321,51.400855308055,52.076414172237,439600.0
GS,1999-08-23,62.81,63.81,62.63,63.63,837200.0,0.0,1.0,52.385002789209,53.219026078322,52.234878597168,53.068901886282,837200.0
GS,1999-08-24,63.56,65.0,62.81,63.44,894200.0,0.0,1.0,53.010520256044,54.211513792367,52.385002789209,52.91043746135,894200.0
GS,1999-08-25,63.13,64.31,62.31,64.0,449900.0,0.0,1.0,52.651890241725,53.636037722879,51.967991144652,53.377490503254,449900.0
GS,1999-08-26,64.0,64.88,62.75,62.75,378400.0,0.0,1.0,53.377490503254,54.111430997673,52.334961391862,52.334961391862,378400.0
GS,1999-08-27,63.0,63.0,61.5,61.56,265300.0,0.0,1.0,52.54346721414,52.54346721414,51.29243228047,51.342473677817,265300.0
GS,1999-08-30,61.75,61.75,59.31,59.31,438100.0,0.0,1.0,51.500938102749,51.500938102749,49.465921277312,49.465921277312,438100.0
GS,1999-08-31,59.5,60.5,58.69,59.81,496600.0,0.0,1.0,49.624385702244,50.458408991357,48.948826838062,49.882932921869,496600.0
GS,1999-09-01,60.56,60.69,59.81,60.31,560100.0,0.0,1.0,50.508450388704,50.616873416288,49.882932921869,50.299944566425,560100.0
GS,1999-09-02,59.5,60.44,58.88,59.25,727600.0,0.0,1.0,49.624385702244,50.40836759401,49.107291262993,49.415879879965,727600.0
GS,1999-09-03,60.75,63.13,60.75,63.13,754900.0,0.0,1.0,50.666914813635,52.651890241725,50.666914813635,52.651890241725,754900.0
GS,1999-09-07,63.0,64.44,62.44,62.5,813600.0,0.0,1.0,52.54346721414,53.744460750463,52.076414172237,52.126455569584,813600.0
GS,1999-09-08,62.44,63.63,62.13,62.56,732100.0,0.0,1.0,52.076414172237,53.068901886282,51.817866952612,52.17649696693,732100.0
GS,1999-09-09,62.5,62.56,61.0,61.75,448800.0,0.0,1.0,52.126455569584,52.17649696693,50.875420635914,51.500938102749,448800.0
GS,1999-09-10,62.38,63.09,61.63,63.09,636300.0,0.0,1.0,52.02637277489,52.61852931016,51.400855308055,52.61852931016,636300.0
GS,1999-09-13,62.19,62.81,62.0,62.13,250700.0,0.0,1.0,51.867908349958,52.385002789209,51.709443925027,51.817866952612,250700.0
GS,1999-09-14,61.38,61.38,58.75,59.38,1160600.0,0.0,1.0,51.192349485777,51.192349485777,48.998868235409,49.52430290755,1160600.0
GS,1999-09-15,60.13,60.13,58.06,58.31,970200.0,0.0,1.0,50.149820374385,50.149820374385,48.42339216592,48.631897988199,970200.0
GS,1999-09-16,58.56,59.13,57.44,57.69,753200.0,0.0,1.0,48.840403810477,49.315797085272,47.90629772667,48.114803548948,753200.0
GS,1999-09-17,58.63,60.06,58.5,60.06,1116700.0,0.0,1.0,48.898785440715,50.091438744147,48.79036241313,50.091438744147,1116700.0
GS,1999-09-20,60.06,60.75,59.5,60.75,721800.0,0.0,1.0,50.091438744147,50.666914813635,49.624385702244,50.666914813635,721800.0
GS,1999-09-21,60.56,61.75,58.38,59.13,2369100.0,0.0,1.0,50.508450388704,51.500938102749,48.690279618437,49.315797085272,2369100.0
GS,1999-09-22,59.94,62.0,59.06,61.31,1534700.0,0.0,1.0,49.991355949453,51.709443925027,49.257415455034,51.133967855539,1534700.0
GS,1999-09-23,61.75,62.25,60.75,60.81,889800.0,0.0,1.0,51.500938102749,51.917949747305,50.666914813635,50.716956210982,889800.0
GS,1999-09-24,61.06,62.19,60.88,61.94,831400.0,0.0,1.0,50.92546203326,51.867908349958,50.77533784122,51.65940252768,831400.0
GS,1999-09-27,62.0,62.63,61.25,61.56,624700.0,0.0,1.0,51.709443925027,52.234878597168,51.083926458192,51.342473677817,624700.0
GS,1999-09-28,61.31,62.25,61.06,62.25,819900.0,0.0,1.0,51.133967855539,51.917949747305,50.92546203326,51.917949747305,819900.0
GS,1999-09-29,62.38,62.75,61.13,61.44,800900.0,0.0,1.0,52.02637277489,52.334961391862,50.983843663498,51.242390883123,800900.0
GS,1999-09-30,61.94,62.5,61.0,61.0,1113400.0,0.0,1.0,51.65940252768,52.126455569584,50.875420635914,50.875420635914,1113400.0
GS,1999-10-01,61.0,61.25,58.31,59.19,793300.0,0.0,1.0,50.875420635914,51.083926458192,48.631897988199,49.365838482618,793300.0
GS,1999-10-04,59.5,61.69,59.5,61.69,739400.0,0.0,1.0,49.624385702244,51.450896705402,49.624385702244,51.450896705402,739400.0
GS,1999-10-05,62.13,63.25,61.38,62.25,1040500.0,0.0,1.0,51.817866952612,52.751973036419,51.192349485777,51.917949747305,1040500.0
GS,1999-10-06,62.13,64.0,61.81,64.0,944200.0,0.0,1.0,51.817866952612,53.377490503254,51.550979500095,53.377490503254,944200.0
GS,1999-10-07,64.0,64.13,63.19,63.19,366300.0,0.0,1.0,53.377490503254,53.485913530838,52.701931639072,52.701931639072,366300.0
GS,1999-10-08,62.5,63.94,61.88,63.94,488800.0,0.0,1.0,52.126455569584,53.327449105907,51.609361130333,53.327449105907,488800.0
GS,1999-10-11,63.75,63.94,63.5,63.69,229300.0,0.0,1.0,53.168984680975,53.327449105907,52.960478858697,53.118943283628,229300.0
GS,1999-10-12,63.69,63.75,62.75,62.94,644200.0,0.0,1.0,53.118943283628,53.168984680975,52.334961391862,52.493425816793,644200.0
GS,1999-10-13,62.38,62.63,60.69,61.0,393000.0,0.0,1.0,52.02637277489,52.234878597168,50.616873416288,50.875420635914,393000.0
GS,1999-10-14,60.5,62.56,58.88,62.0,1016000.0,0.0,1.0,50.458408991357,52.17649696693,49.107291262993,51.709443925027,1016000.0
GS,1999-10-15,60.5,60.63,58.25,59.75,1088000.0,0.0,1.0,50.458408991357,50.566832018942,48.581856590852,49.832891524522,1088000.0
GS,1999-10-18,60.25,60.25,57.94,59.25,732700.0,0.0,1.0,50.249903169079,50.249903169079,48.323309371227,49.415879879965,732700.0
GS,1999-10-19,59.5,61.0,59.5,60.38,1082700.0,0.0,1.0,49.624385702244,50.875420635914,49.624385702244,50.358326196663,1082700.0
GS,1999-10-20,60.5,62.38,60.5,61.75,499800.0,0.0,1.0,50.458408991357,52.02637277489,50.458408991357,51.500938102749,499800.0
GS,1999-10-21,61.25,61.81,61.13,61.81,281900.0,0.12,1.0,51.183102500499,51.651062294789,51.082825401722,51.651062294789,281900.0
GS,1999-10-22,62.75,65.75,62.69,65.5,1644700.0,0.0,1.0,52.436566235205,54.943493704617,52.386427685817,54.734583082166,1644700.0
GS,1999-10-25,64.94,65.0,63.25,64.0,665000.0,0.0,1.0,54.266623287876,54.316761837264,52.854387480107,53.48111934746,665000.0
GS,1999-10-26,63.5,64.56,61.81,61.81,650200.0,0.0,1.0,53.063298102558,53.94907914175,51.651062294789,51.651062294789,650200.0
GS,1999-10-27,62.06,64.75,62.0,64.38,1412500.0,0.0,1.0,51.85997291724,54.107851214813,51.809834367852,53.798663493585,1412500.0
GS,1999-10-28,64.5,72.5,64.5,72.0,3983400.0,0.0,1.0,53.898940592362,60.584080510794,53.898940592362,60.166259265892,3983400.0
GS,1999-10-29,72.06,73.75,70.19,71.0,2490500.0,0.0,1.0,60.216397815281,61.62863362305,58.653746359347,59.330616776088,2490500.0
GS,1999-11-01,70.5,71.0,69.31,69.38,949300.0,0.0,1.0,58.912795531186,59.330616776088,57.918380968319,57.976875942606,949300.0
GS,1999-11-02,69.19,71.75,69.13,69.75,543000.0,0.0,1.0,57.818103869543,59.957348643441,57.767965320155,58.286063663833,543000.0
GS,1999-11-03,69.81,69.88,68.31,68.75,924000.0,0.0,1.0,58.336202213222,58.394697187508,57.082738478515,57.450421174029,924000.0
GS,1999-11-04,69.69,70.75,69.44,70.13,570400.0,0.0,1.0,58.235925114445,59.121706153637,58.027014491994,58.603607809959,570400.0
GS,1999-11-05,72.0,74.31,71.25,73.69,1304900.0,0.0,1.0,60.166259265892,62.09659341734,59.539527398539,61.578495073661,1304900.0
GS,1999-11-08,73.5,73.5,72.5,73.0,651600.0,0.0,1.0,61.419723000598,61.419723000598,60.584080510794,61.001901755696,651600.0
GS,1999-11-09,73.5,73.56,71.75,71.88,695600.0,0.0,1.0,61.419723000598,61.469861549987,59.957348643441,60.065982167116,695600.0
GS,1999-11-10,71.0,72.75,70.63,71.94,678700.0,0.0,1.0,59.330616776088,60.792991133245,59.021429054861,60.116120716504,678700.0
GS,1999-11-11,72.0,73.5,71.56,73.31,574300.0,0.0,1.0,60.166259265892,61.419723000598,59.798576570379,61.260950927536,574300.0
GS,1999-11-12,73.94,79.81,73.75,79.75,2227700.0,0.0,1.0,61.787405696112,66.692627111262,61.62863362305,66.642488561874,2227700.0
GS,1999-11-15,78.75,79.94,77.25,78.0,997100.0,0.0,1.0,65.80684607207,66.801260634937,64.553382337364,65.180114204717,997100.0
GS,1999-11-16,78.38,83.0,78.38,82.81,1505100.0,0.0,1.0,65.497658350842,69.358326653737,65.497658350842,69.199554580674,1505100.0
GS,1999-11-17,81.13,81.38,78.56,79.56,1245400.0,0.0,1.0,67.795675197803,68.004585820254,65.648073999007,66.483716488811,1245400.0
GS,1999-11-18,79.81,81.13,79.25,80.19,1111500.0,0.0,1.0,66.692627111262,67.795675197803,66.224667316972,67.010171257388,1111500.0
GS,1999-11-19,80.0,80.88,79.63,79.94,329600.0,0.0,1.0,66.851399184325,67.586764575352,66.542211463097,66.801260634937,329600.0
GS,1999-11-22,79.5,80.25,78.5,79.69,329900.0,0.0,1.0,66.433577939423,67.060309806776,65.597935449619,66.592350012486,329900.0
GS,1999-11-23,79.94,80.63,77.5,77.75,656300.0,0.0,1.0,66.801260634937,67.377853952901,64.762292959815,64.971203582266,656300.0
GS,1999-11-24,77.5,77.75,76.75,77.13,515700.0,0.0,1.0,64.762292959815,64.971203582266,64.135561092462,64.453105238587,515700.0
GS,1999-11-26,77.19,77.75,76.63,77.31,107600.0,0.0,1.0,64.503243787975,64.971203582266,64.035283993685,64.603520886752,107600.0
GS,1999-11-29,77.25,77.25,74.38,74.5,517900.0,0.0,1.0,64.553382337364,64.553382337364,62.155088391626,62.255365490403,517900.0
GS,1999-11-30,74.75,77.13,74.5,75.13,925000.0,0.0,1.0,62.464276112854,64.453105238587,62.255365490403,62.781820258979,925000.0
GS,1999-12-01,74.75,76.19,74.75,76.19,500000.0,0.0,1.0,62.464276112854,63.667601298171,62.464276112854,63.667601298171,500000.0
GS,1999-12-02,76.25,77.63,76.25,77.5,453600.0,0.0,1.0,63.71773984756,64.870926483489,63.71773984756,64.762292959815,453600.0
GS,1999-12-03,78.5,80.69,78.38,79.06,669500.0,0.0,1.0,65.597935449619,67.42799250229,65.497658350842,66.065895243909,669500.0
GS,1999-12-06,79.19,79.31,76.56,77.0,295100.0,0.0,1.0,66.174528767584,66.27480586636,63.976789019399,64.344471714913,295100.0
GS,1999-12-07,77.25,80.94,77.25,80.94,883100.0,0.0,1.0,64.553382337364,67.636903124741,64.553382337364,67.636903124741,883100.0
GS,1999-12-08,81.81,81.81,80.0,80.0,732200.0,0.0,1.0,68.36391209087,68.36391209087,66.851399184325,66.851399184325,732200.0
GS,1999-12-09,80.75,82.25,79.75,80.0,1205700.0,0.0,1.0,67.478131051678,68.731594786384,66.642488561874,66.851399184325,1205700.0
GS,1999-12-10,80.0,82.44,79.56,82.0,1386300.0,0.0,1.0,66.851399184325,68.890366859447,66.483716488811,68.522684163933,1386300.0
GS,1999-12-13,81.5,82.94,81.06,82.06,938500.0,0.0,1.0,68.104862919031,69.308188104349,67.737180223517,68.572822713321,938500.0
GS,1999-12-14,81.44,81.44,77.81,78.75,1105800.0,0.0,1.0,68.054724369643,68.054724369643,65.021342131654,65.80684607207,1105800.0
GS,1999-12-15,77.75,79.5,77.75,79.44,1073800.0,0.0,1.0,64.971203582266,66.433577939423,64.971203582266,66.383439390035,1073800.0
GS,1999-12-16,79.19,79.5,77.75,78.56,307900.0,0.0,1.0,66.174528767584,66.433577939423,64.971203582266,65.648073999007,307900.0
GS,1999-12-17,80.19,80.56,78.44,80.19,542100.0,0.0,1.0,67.010171257388,67.319358978615,65.547796900231,67.010171257388,542100.0
GS,1999-12-20,82.0,83.63,80.75,81.88,1302600.0,0.0,1.0,68.522684163933,69.884781422314,67.478131051678,68.422407065157,1302600.0
GS,1999-12-21,80.63,83.0,79.5,80.94,1189900.0,0.0,1.0,67.377853952901,69.358326653737,66.433577939423,67.636903124741,1189900.0
GS,1999-12-22,81.0,81.38,79.13,79.69,526800.0,0.0,1.0,67.687041674129,68.004585820254,66.124390218195,66.592350012486,526800.0
GS,1999-12-23,81.0,82.44,80.69,81.0,532000.0,0.0,1.0,67.687041674129,68.890366859447,67.42799250229,67.687041674129,532000.0
GS,1999-12-27,80.5,82.88,80.5,82.06,389200.0,0.0,1.0,67.269220429227,69.258049554961,67.269220429227,68.572822713321,389200.0
GS,1999-12-28,82.06,85.69,82.06,85.0,821800.0,0.0,1.0,68.572822713321,71.60620495131,68.572822713321,71.029611633345,821800.0
GS,1999-12-29,85.5,88.19,85.38,88.0,794800.0,0.0,1.0,71.447432878247,73.69531117582,71.347155779471,73.536539102757,794800.0
GS,1999-12-30,90.0,92.88,89.56,92.19,969200.0,0.0,1.0,75.207824082365,77.614474453001,74.840141386852,77.037881135036,969200.0
GS,1999-12-31,91.94,94.81,91.5,94.19,383500.0,0.0,1.0,76.828970512585,79.227264458323,76.461287817072,78.709166114645,383500.0
GS,2000-01-03,94.19,94.19,87.75,88.31,1822600.0,0.0,1.0,78.709166114645,78.709166114645,73.327628480306,73.795588274597,1822600.0
GS,2000-01-04,87.0,87.5,82.25,82.75,1647700.0,0.0,1.0,72.700896612953,73.118717857855,68.731594786384,69.149416031286,1647700.0
GS,2000-01-05,80.88,81.88,79.0,79.69,1516600.0,0.0,1.0,67.586764575352,68.422407065157,66.015756694521,66.592350012486,1516600.0
GS,2000-01-06,78.63,84.5,78.63,82.25,1845100.0,0.0,1.0,65.706568973293,70.611790388443,65.706568973293,68.731594786384,1845100.0
GS,2000-01-07,83.06,83.19,79.88,82.56,1127400.0,0.0,1.0,69.408465203125,69.5170987268,66.751122085548,68.990643958223,1127400.0
GS,2000-01-10,81.75,84.88,81.75,84.38,803100.0,0.0,1.0,68.313773541482,70.929334534569,68.313773541482,70.511513289667,803100.0
GS,2000-01-11,85.0,86.25,84.56,84.81,808600.0,0.0,1.0,71.029611633345,72.0741647456,70.661928937831,70.870839560282,808600.0
GS,2000-01-12,84.13,86.0,83.38,84.38,916100.0,0.0,1.0,70.302602667216,71.865254123149,69.675870799863,70.511513289667,916100.0
GS,2000-01-13,85.13,85.13,82.88,84.5,711000.0,0.0,1.0,71.13824515702,71.13824515702,69.258049554961,70.611790388443,711000.0
GS,2000-01-14,85.5,86.94,85.31,85.63,607000.0,0.0,1.0,71.447432878247,72.650758063565,71.288660805184,71.556066401922,607000.0
GS,2000-01-18,85.0,89.13,84.75,86.88,1095700.0,0.0,1.0,71.029611633345,74.480815116236,70.820701010894,72.600619514177,1095700.0
GS,2000-01-19,86.88,89.38,86.75,87.56,636900.0,0.0,1.0,72.600619514177,74.689725738687,72.491985990502,73.168856407244,636900.0
GS,2000-01-20,87.0,87.94,84.88,85.94,621800.0,0.12,1.0,72.802410548182,73.589011305829,71.028374796893,71.915392672537,621800.0
GS,2000-01-21,86.19,86.19,84.56,85.69,542500.0,0.0,1.0,72.124595001699,72.124595001699,70.760595815566,71.706190343376,542500.0
GS,2000-01-24,87.5,87.5,81.5,81.75,712900.0,0.0,1.0,73.220815206505,73.220815206505,68.19995930663,68.409161635792,712900.0
GS,2000-01-25,83.0,84.19,82.38,83.88,749300.0,0.0,1.0,69.455173281599,70.450976368407,68.936351505279,70.191565480247,749300.0
GS,2000-01-26,84.13,88.5,84.13,88.25,1086600.0,0.0,1.0,70.400767809409,74.057624523151,70.400767809409,73.848422193989,1086600.0
GS,2000-01-27,88.25,89.94,87.63,89.0,702000.0,0.0,1.0,73.848422193989,75.262629939121,73.329600417669,74.476029181474,702000.0
GS,2000-01-28,87.5,88.0,86.13,87.0,776800.0,0.0,1.0,73.220815206505,73.639219864828,72.0743864427,72.802410548182,776800.0
GS,2000-01-31,87.0,91.69,86.5,91.63,801800.0,0.0,1.0,72.802410548182,76.727046243251,72.384005889859,76.676837684252,801800.0
GS,2000-02-01,92.88,93.0,90.5,91.25,813100.0,0.0,1.0,77.722849330059,77.823266448057,75.731243156442,76.358850143927,813100.0
GS,2000-02-02,90.75,91.63,88.63,91.13,964700.0,0.0,1.0,75.940445485604,76.676837684252,74.166409734315,76.258433025929,964700.0
